time,amplitude_data,type,duration,sample_rate,amplitude,frequency,phase,noise
4.05,4.437115419919349,SquareSignal,5,100,5,2,0,0.4
4.0600000000000005,3.4490304379928554,SquareSignal,5,100,5,2,0,0.4
4.07,7.917632509438934,SquareSignal,5,100,5,2,0,0.4
4.08,4.9230786322009195,SquareSignal,5,100,5,2,0,0.4
4.09,1.3247498270971256,SquareSignal,5,100,5,2,0,0.4
4.1,5.644079986008365,SquareSignal,5,100,5,2,0,0.4
4.11,6.536173980359456,SquareSignal,5,100,5,2,0,0.4
4.12,6.531176293202996,SquareSignal,5,100,5,2,0,0.4
4.13,5.621667885442173,SquareSignal,5,100,5,2,0,0.4
4.14,6.246268552596399,SquareSignal,5,100,5,2,0,0.4
4.15,4.995608511739971,SquareSignal,5,100,5,2,0,0.4
4.16,5.04103658155932,SquareSignal,5,100,5,2,0,0.4
4.17,4.223188055039718,SquareSignal,5,100,5,2,0,0.4
4.18,1.2545579541730119,SquareSignal,5,100,5,2,0,0.4
4.19,7.4951387940475005,SquareSignal,5,100,5,2,0,0.4
4.2,5.6624639079127235,SquareSignal,5,100,5,2,0,0.4
4.21,5.936697968678533,SquareSignal,5,100,5,2,0,0.4
4.22,6.641882776233842,SquareSignal,5,100,5,2,0,0.4
4.23,3.5479289047538893,SquareSignal,5,100,5,2,0,0.4
4.24,5.085780245279535,SquareSignal,5,100,5,2,0,0.4
4.25,-6.265472611615727,SquareSignal,5,100,5,2,0,0.4
4.26,-5.647149488464185,SquareSignal,5,100,5,2,0,0.4
4.2700000000000005,-6.438180532602179,SquareSignal,5,100,5,2,0,0.4
4.28,-3.3250798743557137,SquareSignal,5,100,5,2,0,0.4
4.29,-5.869897962609907,SquareSignal,5,100,5,2,0,0.4
4.3,-4.367066235465125,SquareSignal,5,100,5,2,0,0.4
4.3100000000000005,-3.2758477473634184,SquareSignal,5,100,5,2,0,0.4
4.32,-3.1224951090649165,SquareSignal,5,100,5,2,0,0.4
4.33,-10.035192416150892,SquareSignal,5,100,5,2,0,0.4
4.34,-8.237732796185586,SquareSignal,5,100,5,2,0,0.4
4.3500000000000005,-6.158668490957195,SquareSignal,5,100,5,2,0,0.4
4.36,-4.695682805321927,SquareSignal,5,100,5,2,0,0.4
4.37,-5.257777958253895,SquareSignal,5,100,5,2,0,0.4
4.38,-6.987634942194214,SquareSignal,5,100,5,2,0,0.4
4.39,-5.6769121562245575,SquareSignal,5,100,5,2,0,0.4
4.4,-2.7032292598539005,SquareSignal,5,100,5,2,0,0.4
4.41,-1.3381937731003926,SquareSignal,5,100,5,2,0,0.4
4.42,-4.714794799047398,SquareSignal,5,100,5,2,0,0.4
4.43,-3.6224624890025074,SquareSignal,5,100,5,2,0,0.4
4.44,-5.008520787221578,SquareSignal,5,100,5,2,0,0.4
4.45,-5.693170920035704,SquareSignal,5,100,5,2,0,0.4
4.46,-9.442083343955677,SquareSignal,5,100,5,2,0,0.4
4.47,-7.570262988448947,SquareSignal,5,100,5,2,0,0.4
4.48,-6.170891327525039,SquareSignal,5,100,5,2,0,0.4
4.49,-3.6469839076812596,SquareSignal,5,100,5,2,0,0.4
4.5,5.069355380533563,SquareSignal,5,100,5,2,0,0.4
4.51,7.475727007305984,SquareSignal,5,100,5,2,0,0.4
4.5200000000000005,1.777460160471135,SquareSignal,5,100,5,2,0,0.4
4.53,5.7338156465826655,SquareSignal,5,100,5,2,0,0.4
4.54,7.772737109213572,SquareSignal,5,100,5,2,0,0.4
4.55,10.115797996987034,SquareSignal,5,100,5,2,0,0.4
4.5600000000000005,5.444443929352613,SquareSignal,5,100,5,2,0,0.4
4.57,6.593046507641305,SquareSignal,5,100,5,2,0,0.4
4.58,3.013902586188115,SquareSignal,5,100,5,2,0,0.4
4.59,2.0441780619761576,SquareSignal,5,100,5,2,0,0.4
4.6000000000000005,6.986496643228554,SquareSignal,5,100,5,2,0,0.4
4.61,3.7751838823340167,SquareSignal,5,100,5,2,0,0.4
4.62,2.594218755714784,SquareSignal,5,100,5,2,0,0.4
4.63,3.2788602997842053,SquareSignal,5,100,5,2,0,0.4
4.64,3.698270548404207,SquareSignal,5,100,5,2,0,0.4
4.65,6.369626583279888,SquareSignal,5,100,5,2,0,0.4
4.66,5.184857500321597,SquareSignal,5,100,5,2,0,0.4
4.67,1.8854751622137216,SquareSignal,5,100,5,2,0,0.4
4.68,6.246200519868029,SquareSignal,5,100,5,2,0,0.4
4.69,3.2002472881792623,SquareSignal,5,100,5,2,0,0.4
4.7,6.7032397909012955,SquareSignal,5,100,5,2,0,0.4
4.71,4.701505562448535,SquareSignal,5,100,5,2,0,0.4
4.72,2.299170276844839,SquareSignal,5,100,5,2,0,0.4
4.73,4.691469171652632,SquareSignal,5,100,5,2,0,0.4
4.74,6.182307654334496,SquareSignal,5,100,5,2,0,0.4
4.75,-2.09051306098168,SquareSignal,5,100,5,2,0,0.4
4.76,-4.74572533016853,SquareSignal,5,100,5,2,0,0.4
4.7700000000000005,-5.803736420938059,SquareSignal,5,100,5,2,0,0.4
4.78,-4.818405292035144,SquareSignal,5,100,5,2,0,0.4
4.79,-4.990660465187559,SquareSignal,5,100,5,2,0,0.4
4.8,-3.0543381610739146,SquareSignal,5,100,5,2,0,0.4
4.8100000000000005,-3.398079044226458,SquareSignal,5,100,5,2,0,0.4
4.82,-4.057629671719093,SquareSignal,5,100,5,2,0,0.4
4.83,-2.847274913933689,SquareSignal,5,100,5,2,0,0.4
4.84,-6.015765802846985,SquareSignal,5,100,5,2,0,0.4
4.8500000000000005,-4.913022215920511,SquareSignal,5,100,5,2,0,0.4
4.86,-6.872456420032906,SquareSignal,5,100,5,2,0,0.4
4.87,-5.635705454609168,SquareSignal,5,100,5,2,0,0.4
4.88,-6.731310609147586,SquareSignal,5,100,5,2,0,0.4
4.89,-5.172485595591236,SquareSignal,5,100,5,2,0,0.4
4.9,-3.4742493518404967,SquareSignal,5,100,5,2,0,0.4
4.91,-4.110484244581161,SquareSignal,5,100,5,2,0,0.4
4.92,-6.511993802605384,SquareSignal,5,100,5,2,0,0.4
4.93,-2.1430570331676524,SquareSignal,5,100,5,2,0,0.4
4.94,-7.519603465777056,SquareSignal,5,100,5,2,0,0.4
4.95,-2.899798187814198,SquareSignal,5,100,5,2,0,0.4
4.96,-3.6343320808468,SquareSignal,5,100,5,2,0,0.4
4.97,-2.087962516680174,SquareSignal,5,100,5,2,0,0.4
4.98,-3.238413214802856,SquareSignal,5,100,5,2,0,0.4
4.99,-6.364392541208682,SquareSignal,5,100,5,2,0,0.4
5.0,7.1629251554162945,SquareSignal,5,100,5,2,0,0.4
