time,amplitude_data,type,duration,sample_rate,amplitude,frequency,phase,noise
4.1,1.5743087735363608,SineSignal,5,100,2,1,0,0.3
4.11,0.9936346412568295,SineSignal,5,100,2,1,0,0.3
4.12,0.8885411326335095,SineSignal,5,100,2,1,0,0.3
4.13,0.4374178215996589,SineSignal,5,100,2,1,0,0.3
4.14,1.4638602022627503,SineSignal,5,100,2,1,0,0.3
4.15,2.0713060060810773,SineSignal,5,100,2,1,0,0.3
4.16,2.85590516158254,SineSignal,5,100,2,1,0,0.3
4.17,1.097266707292187,SineSignal,5,100,2,1,0,0.3
4.18,1.0422503165683938,SineSignal,5,100,2,1,0,0.3
4.19,1.7593274459512718,SineSignal,5,100,2,1,0,0.3
4.2,1.6374058742516633,SineSignal,5,100,2,1,0,0.3
4.21,1.3399055848068273,SineSignal,5,100,2,1,0,0.3
4.22,1.4723443184433442,SineSignal,5,100,2,1,0,0.3
4.23,2.033767764239358,SineSignal,5,100,2,1,0,0.3
4.24,2.611495538799827,SineSignal,5,100,2,1,0,0.3
4.25,2.268013623866223,SineSignal,5,100,2,1,0,0.3
4.26,2.7945941979285323,SineSignal,5,100,2,1,0,0.3
4.2700000000000005,1.6370321791967966,SineSignal,5,100,2,1,0,0.3
4.28,2.2022363313620117,SineSignal,5,100,2,1,0,0.3
4.29,1.7833795780502761,SineSignal,5,100,2,1,0,0.3
4.3,2.9345648794246864,SineSignal,5,100,2,1,0,0.3
4.3100000000000005,2.0214815785646905,SineSignal,5,100,2,1,0,0.3
4.32,1.6964283865364826,SineSignal,5,100,2,1,0,0.3
4.33,2.0771212635308025,SineSignal,5,100,2,1,0,0.3
4.34,1.9343108376453726,SineSignal,5,100,2,1,0,0.3
4.3500000000000005,1.8566560138408972,SineSignal,5,100,2,1,0,0.3
4.36,1.0724251957126392,SineSignal,5,100,2,1,0,0.3
4.37,1.1580787022143122,SineSignal,5,100,2,1,0,0.3
4.38,-0.09916858052471733,SineSignal,5,100,2,1,0,0.3
4.39,0.5598288967806331,SineSignal,5,100,2,1,0,0.3
4.4,1.2343310459152792,SineSignal,5,100,2,1,0,0.3
4.41,0.9493813527227539,SineSignal,5,100,2,1,0,0.3
4.42,0.6735667825718699,SineSignal,5,100,2,1,0,0.3
4.43,1.089438928277917,SineSignal,5,100,2,1,0,0.3
4.44,0.7665294338099324,SineSignal,5,100,2,1,0,0.3
4.45,1.8704886560297211,SineSignal,5,100,2,1,0,0.3
4.46,0.3925376183286719,SineSignal,5,100,2,1,0,0.3
4.47,0.520113330191782,SineSignal,5,100,2,1,0,0.3
4.48,0.549588996397343,SineSignal,5,100,2,1,0,0.3
4.49,0.20526497489237638,SineSignal,5,100,2,1,0,0.3
4.5,0.46330217347423663,SineSignal,5,100,2,1,0,0.3
4.51,0.6145810625149029,SineSignal,5,100,2,1,0,0.3
4.5200000000000005,-0.12375184321650315,SineSignal,5,100,2,1,0,0.3
4.53,-0.0754457409311371,SineSignal,5,100,2,1,0,0.3
4.54,0.03885791784132059,SineSignal,5,100,2,1,0,0.3
4.55,-0.8426472725101285,SineSignal,5,100,2,1,0,0.3
4.5600000000000005,-0.62136049784625,SineSignal,5,100,2,1,0,0.3
4.57,-0.1597411953779322,SineSignal,5,100,2,1,0,0.3
4.58,-1.1276451862446373,SineSignal,5,100,2,1,0,0.3
4.59,-0.7068895798287484,SineSignal,5,100,2,1,0,0.3
4.6000000000000005,-1.5709926851610896,SineSignal,5,100,2,1,0,0.3
4.61,-0.9754132574087413,SineSignal,5,100,2,1,0,0.3
4.62,-1.4647435794818828,SineSignal,5,100,2,1,0,0.3
4.63,-1.814987949720056,SineSignal,5,100,2,1,0,0.3
4.64,-1.1221398939752587,SineSignal,5,100,2,1,0,0.3
4.65,-1.286361045211599,SineSignal,5,100,2,1,0,0.3
4.66,-2.8133174165908055,SineSignal,5,100,2,1,0,0.3
4.67,-2.354731887282011,SineSignal,5,100,2,1,0,0.3
4.68,-1.5485134571909036,SineSignal,5,100,2,1,0,0.3
4.69,-3.3906381582053626,SineSignal,5,100,2,1,0,0.3
4.7,-2.113619914193829,SineSignal,5,100,2,1,0,0.3
4.71,-2.402917296561883,SineSignal,5,100,2,1,0,0.3
4.72,-1.9871173816358234,SineSignal,5,100,2,1,0,0.3
4.73,-1.8459017006198155,SineSignal,5,100,2,1,0,0.3
4.74,-1.6850382966878394,SineSignal,5,100,2,1,0,0.3
4.75,-3.635943931258845,SineSignal,5,100,2,1,0,0.3
4.76,-2.1901631812824762,SineSignal,5,100,2,1,0,0.3
4.7700000000000005,-2.114355123480599,SineSignal,5,100,2,1,0,0.3
4.78,-1.756330667210423,SineSignal,5,100,2,1,0,0.3
4.79,-2.1838860248801795,SineSignal,5,100,2,1,0,0.3
4.8,-2.507869976713279,SineSignal,5,100,2,1,0,0.3
4.8100000000000005,-0.46114980372103376,SineSignal,5,100,2,1,0,0.3
4.82,-1.817274538115219,SineSignal,5,100,2,1,0,0.3
4.83,-1.7329348259805522,SineSignal,5,100,2,1,0,0.3
4.84,-1.0714919388555693,SineSignal,5,100,2,1,0,0.3
4.8500000000000005,-1.5579323269129273,SineSignal,5,100,2,1,0,0.3
4.86,-1.6125581135866456,SineSignal,5,100,2,1,0,0.3
4.87,-2.1883622131422373,SineSignal,5,100,2,1,0,0.3
4.88,-0.5773464993930189,SineSignal,5,100,2,1,0,0.3
4.89,-0.7235585786329284,SineSignal,5,100,2,1,0,0.3
4.9,-0.3811127965708838,SineSignal,5,100,2,1,0,0.3
4.91,-1.1858942006775333,SineSignal,5,100,2,1,0,0.3
4.92,-0.7329697705441873,SineSignal,5,100,2,1,0,0.3
4.93,-0.846393464891349,SineSignal,5,100,2,1,0,0.3
4.94,-0.24086716477979614,SineSignal,5,100,2,1,0,0.3
4.95,-0.8370960568660392,SineSignal,5,100,2,1,0,0.3
4.96,-0.6669528400729076,SineSignal,5,100,2,1,0,0.3
4.97,0.18128536384443616,SineSignal,5,100,2,1,0,0.3
4.98,-1.239000285011074,SineSignal,5,100,2,1,0,0.3
4.99,0.6498649085447806,SineSignal,5,100,2,1,0,0.3
5.0,-0.1551281115250478,SineSignal,5,100,2,1,0,0.3
