time,amplitude_data,type,duration,sample_rate,amplitude,frequency,phase,noise
4.37,1.457937254842823,SineSignal,5,100,2,1,0,0
4.38,1.369094211857378,SineSignal,5,100,2,1,0,0
4.39,1.274847979497386,SineSignal,5,100,2,1,0,0
4.4,1.1755705045849423,SineSignal,5,100,2,1,0,0
4.41,1.0716535899579958,SineSignal,5,100,2,1,0,0
4.42,0.9635073482034336,SineSignal,5,100,2,1,0,0
4.43,0.8515585831301492,SineSignal,5,100,2,1,0,0
4.44,0.736249105369354,SineSignal,5,100,2,1,0,0
4.45,0.6180339887498936,SineSignal,5,100,2,1,0,0
4.46,0.4973797743297089,SineSignal,5,100,2,1,0,0
4.47,0.3747626291714563,SineSignal,5,100,2,1,0,0
4.48,0.2506664671286022,SineSignal,5,100,2,1,0,0
4.49,0.12558103905862825,SineSignal,5,100,2,1,0,0
4.5,2.204364238465236e-15,SineSignal,5,100,2,1,0,0
4.51,-0.12558103905862383,SineSignal,5,100,2,1,0,0
4.5200000000000005,-0.25066646712861196,SineSignal,5,100,2,1,0,0
4.53,-0.374762629171452,SineSignal,5,100,2,1,0,0
4.54,-0.49737977432970465,SineSignal,5,100,2,1,0,0
4.55,-0.6180339887498894,SineSignal,5,100,2,1,0,0
4.5600000000000005,-0.7362491053693565,SineSignal,5,100,2,1,0,0
4.57,-0.8515585831301452,SineSignal,5,100,2,1,0,0
4.58,-0.9635073482034299,SineSignal,5,100,2,1,0,0
4.59,-1.071653589957992,SineSignal,5,100,2,1,0,0
4.6000000000000005,-1.1755705045849503,SineSignal,5,100,2,1,0,0
4.61,-1.2748479794973826,SineSignal,5,100,2,1,0,0
4.62,-1.3690942118573746,SineSignal,5,100,2,1,0,0
4.63,-1.45793725484282,SineSignal,5,100,2,1,0,0
4.64,-1.5410264855515752,SineSignal,5,100,2,1,0,0
4.65,-1.6180339887498956,SineSignal,5,100,2,1,0,0
4.66,-1.6886558510040304,SineSignal,5,100,2,1,0,0
4.67,-1.7526133600877272,SineSignal,5,100,2,1,0,0
4.68,-1.8096541049320356,SineSignal,5,100,2,1,0,0
4.69,-1.859552971776505,SineSignal,5,100,2,1,0,0
4.7,-1.9021130325903064,SineSignal,5,100,2,1,0,0
4.71,-1.9371663222572615,SineSignal,5,100,2,1,0,0
4.72,-1.9645745014573766,SineSignal,5,100,2,1,0,0
4.73,-1.984229402628956,SineSignal,5,100,2,1,0,0
4.74,-1.9960534568565433,SineSignal,5,100,2,1,0,0
4.75,-2.0,SineSignal,5,100,2,1,0,0
4.76,-1.9960534568565436,SineSignal,5,100,2,1,0,0
4.7700000000000005,-1.9842294026289549,SineSignal,5,100,2,1,0,0
4.78,-1.9645745014573774,SineSignal,5,100,2,1,0,0
4.79,-1.9371663222572626,SineSignal,5,100,2,1,0,0
4.8,-1.902113032590308,SineSignal,5,100,2,1,0,0
4.8100000000000005,-1.8595529717765014,SineSignal,5,100,2,1,0,0
4.82,-1.8096541049320376,SineSignal,5,100,2,1,0,0
4.83,-1.7526133600877294,SineSignal,5,100,2,1,0,0
4.84,-1.688655851004033,SineSignal,5,100,2,1,0,0
4.8500000000000005,-1.6180339887498942,SineSignal,5,100,2,1,0,0
4.86,-1.5410264855515783,SineSignal,5,100,2,1,0,0
4.87,-1.4579372548428233,SineSignal,5,100,2,1,0,0
4.88,-1.369094211857378,SineSignal,5,100,2,1,0,0
4.89,-1.2748479794973862,SineSignal,5,100,2,1,0,0
4.9,-1.1755705045849425,SineSignal,5,100,2,1,0,0
4.91,-1.0716535899579958,SineSignal,5,100,2,1,0,0
4.92,-0.9635073482034339,SineSignal,5,100,2,1,0,0
4.93,-0.8515585831301494,SineSignal,5,100,2,1,0,0
4.94,-0.7362491053693542,SineSignal,5,100,2,1,0,0
4.95,-0.6180339887498938,SineSignal,5,100,2,1,0,0
4.96,-0.4973797743297092,SineSignal,5,100,2,1,0,0
4.97,-0.37476262917145653,SineSignal,5,100,2,1,0,0
4.98,-0.25066646712860247,SineSignal,5,100,2,1,0,0
4.99,-0.1255810390586285,SineSignal,5,100,2,1,0,0
5.0,-2.4492935982947065e-15,SineSignal,5,100,2,1,0,0
